"Var1" "Var2" "value" "gender"
"3109" 69 39 9.91709139562545e-06 "m"
"3110" 70 39 5.752653922126e-06 "m"
"3111" 71 39 3.19972492151464e-06 "m"
"3112" 72 39 1.86921295947002e-06 "m"
"3113" 73 39 1.04587278932854e-06 "m"
"3114" 74 39 5.89835916882748e-07 "m"
"3115" 75 39 3.34866024827534e-07 "m"
"3116" 76 39 1.92499129025236e-07 "m"
"3117" 77 39 1.1544393664721e-07 "m"
"3118" 78 39 7.28928056732769e-08 "m"
"3119" 79 39 3.18328403934132e-08 "m"
"3120" 80 39 1.66403323422415e-08 "m"
"3121" 1 40 51.9099557807862 "m"
"3122" 2 40 58.1367105757727 "m"
"3123" 3 40 66.7742360977664 "m"
"3124" 4 40 72.9814076926963 "m"
"3125" 5 40 83.37323955509 "m"
"3126" 6 40 85.8720592557664 "m"
"3127" 7 40 99.6835550518535 "m"
"3128" 8 40 108.80813162873 "m"
"3129" 9 40 112.566914454494 "m"
"3130" 10 40 123.287463376727 "m"
"3131" 11 40 132.160627109252 "m"
"3132" 12 40 138.220335758428 "m"
"3133" 13 40 148.363749120413 "m"
"3134" 14 40 153.053034685255 "m"
"3135" 15 40 173.140993919538 "m"
"3136" 16 40 188.88053363869 "m"
"3137" 17 40 202.554874082772 "m"
"3138" 18 40 218.972670609891 "m"
"3139" 19 40 235.294249403624 "m"
"3140" 20 40 237.4137693276 "m"
"3141" 21 40 240.828950852366 "m"
"3142" 22 40 256.607241205854 "m"
"3143" 23 40 279.891553351296 "m"
"3144" 24 40 292.854311639579 "m"
"3145" 25 40 322.520706638829 "m"
"3146" 26 40 347.149957446121 "m"
"3147" 27 40 367.325367557713 "m"
"3148" 28 40 387.303973224984 "m"
"3149" 29 40 380.111250422251 "m"
"3150" 30 40 381.814675302467 "m"
"3151" 31 40 371.041619234031 "m"
"3152" 32 40 339.544726134978 "m"
"3153" 33 40 314.096231367919 "m"
"3154" 34 40 284.044713044047 "m"
"3155" 35 40 238.437526623978 "m"
"3156" 36 40 199.291114414546 "m"
"3157" 37 40 154.337520601306 "m"
"3158" 38 40 119.628319355907 "m"
"3159" 39 40 81.8375721122641 "m"
"3160" 40 40 59.7041491387207 "m"
"3161" 41 40 34.5432945335088 "m"
"3162" 42 40 19.556109494793 "m"
"3163" 43 40 11.0712043351725 "m"
"3164" 44 40 6.38146273242635 "m"
"3165" 45 40 3.73528390134907 "m"
"3166" 46 40 2.14894231708501 "m"
"3167" 47 40 1.24957034212973 "m"
"3168" 48 40 0.745404297834137 "m"
"3169" 49 40 0.450052855943583 "m"
"3170" 50 40 0.276420099272281 "m"
"3171" 51 40 0.174560338901543 "m"
"3172" 52 40 0.094991723089203 "m"
"3173" 53 40 0.0480761389901311 "m"
"3174" 54 40 0.0279432145259135 "m"
"3175" 55 40 0.0159353232227812 "m"
"3176" 56 40 0.00859483927084547 "m"
"3177" 57 40 0.004564072468846 "m"
"3178" 58 40 0.0026192591604942 "m"
"3179" 59 40 0.00158252924952896 "m"
"3180" 60 40 0.000927426159053296 "m"
"3181" 61 40 0.000531162486194444 "m"
"3182" 62 40 0.000301070207817127 "m"
"3183" 63 40 0.00017154521619829 "m"
"3184" 64 40 9.65329291410353e-05 "m"
"3185" 65 40 5.43074056651926e-05 "m"
"3186" 66 40 3.14056582903027e-05 "m"
"3187" 67 40 1.81622205484939e-05 "m"
"3188" 68 40 1.0340900687288e-05 "m"
"3189" 69 40 5.79639109000254e-06 "m"
"3190" 70 40 3.36233988154959e-06 "m"
"3191" 71 40 1.87019122335528e-06 "m"
"3192" 72 40 1.0925269399138e-06 "m"
"3193" 73 40 6.11296926297769e-07 "m"
"3194" 74 40 3.4475025026012e-07 "m"
"3195" 75 40 1.95724154555705e-07 "m"
"3196" 76 40 1.12512853220466e-07 "m"
"3197" 77 40 6.74752542995805e-08 "m"
"3198" 78 40 4.26047526742934e-08 "m"
"3199" 79 40 1.86058177296999e-08 "m"
"3200" 80 40 9.72602488301888e-09 "m"
"3201" 1 41 56.6471965652943 "m"
"3202" 2 41 66.1612125412202 "m"
"3203" 3 41 71.5233990850018 "m"
"3204" 4 41 82.0365999050166 "m"
"3205" 5 41 84.7554171736667 "m"
"3206" 6 41 96.967005099023 "m"
"3207" 7 41 108.160240770588 "m"
"3208" 8 41 114.650784309821 "m"
"3209" 9 41 124.168054208581 "m"
"3210" 10 41 134.164655635137 "m"
"3211" 11 41 139.352479814511 "m"
"3212" 12 41 146.968507001392 "m"
"3213" 13 41 155.40717785706 "m"
"3214" 14 41 175.409337718895 "m"
"3215" 15 41 188.811853709084 "m"
"3216" 16 41 201.613811288701 "m"
"3217" 17 41 217.777376080889 "m"
"3218" 18 41 239.589838514574 "m"
"3219" 19 41 250.102880702127 "m"
"3220" 20 41 251.162699486505 "m"
"3221" 21 41 256.562401171471 "m"
"3222" 22 41 274.997368451582 "m"
"3223" 23 41 287.50708162763 "m"
"3224" 24 41 312.025402886094 "m"
"3225" 25 41 332.077552053438 "m"
"3226" 26 41 354.722574859543 "m"
"3227" 27 41 386.079456294018 "m"
"3228" 28 41 379.217156576538 "m"
"3229" 29 41 376.32577225428 "m"
"3230" 30 41 366.718024747771 "m"
"3231" 31 41 336.925087803962 "m"
"3232" 32 41 312.970021605994 "m"
"3233" 33 41 283.269708972275 "m"
"3234" 34 41 241.15053563542 "m"
"3235" 35 41 202.631522786893 "m"
"3236" 36 41 158.002344286268 "m"
"3237" 37 41 123.761357782649 "m"
"3238" 38 41 84.2183654873101 "m"
"3239" 39 41 60.7797227475862 "m"
"3240" 40 41 35.395466131583 "m"
"3241" 41 41 20.1900375054175 "m"
"3242" 42 41 11.4302526580643 "m"
"3243" 43 41 6.47095286584337 "m"
"3244" 44 41 3.7298692451622 "m"
"3245" 45 41 2.18321741107994 "m"
"3246" 46 41 1.25602455020138 "m"
"3247" 47 41 0.730355121419946 "m"
"3248" 48 41 0.435677631019524 "m"
"3249" 49 41 0.263049143506097 "m"
"3250" 50 41 0.161563401723109 "m"
"3251" 51 41 0.102027899683158 "m"
"3252" 52 41 0.0555212372698143 "m"
"3253" 53 41 0.0280997820977315 "m"
"3254" 54 41 0.0163323897420581 "m"
"3255" 55 41 0.00931395739417597 "m"
"3256" 56 41 0.00502355463128073 "m"
"3257" 57 41 0.00266763189695667 "m"
"3258" 58 41 0.00153091769046762 "m"
"3259" 59 41 0.000924964608468647 "m"
"3260" 60 41 0.000542066678681113 "m"
"3261" 61 41 0.000310456505671255 "m"
"3262" 62 41 0.000175971020518734 "m"
"3263" 63 41 0.000100265605651628 "m"
"3264" 64 41 5.64220489203922e-05 "m"
"3265" 65 41 3.17418640014398e-05 "m"
"3266" 66 41 1.83561362682474e-05 "m"
"3267" 67 41 1.06155454505688e-05 "m"
"3268" 68 41 6.04410126162634e-06 "m"
"3269" 69 41 3.38790370390711e-06 "m"
"3270" 70 41 1.96523724316421e-06 "m"
"3271" 71 41 1.09309871576329e-06 "m"
"3272" 72 41 6.38565636476187e-07 "m"
"3273" 73 41 3.57293913628496e-07 "m"
"3274" 74 41 2.01501362811598e-07 "m"
"3275" 75 41 1.14397849961563e-07 "m"
"3276" 76 41 6.5762076106779e-08 "m"
"3277" 77 41 3.94382675619909e-08 "m"
"3278" 78 41 2.49018385225241e-08 "m"
"3279" 79 41 1.08748215413002e-08 "m"
"3280" 80 41 5.68471510376867e-09 "m"
"3281" 1 42 64.4661036839355 "m"
"3282" 2 42 70.8667756468965 "m"
"3283" 3 42 80.3976883987992 "m"
"3284" 4 42 83.396618454109 "m"
"3285" 5 42 95.7060892736992 "m"
"3286" 6 42 105.212686414098 "m"
"3287" 7 42 113.968103760846 "m"
"3288" 8 42 126.4666875718 "m"
"3289" 9 42 135.122937705959 "m"
"3290" 10 42 141.465562589687 "m"
"3291" 11 42 148.172306143683 "m"
"3292" 12 42 153.945697937405 "m"
"3293" 13 42 178.107348219052 "m"
"3294" 14 42 191.285503582002 "m"
"3295" 15 42 201.540501339284 "m"
"3296" 16 42 216.765590079944 "m"
"3297" 17 42 238.282002142194 "m"
"3298" 18 42 254.668819791944 "m"
"3299" 19 42 264.586653269545 "m"
"3300" 20 42 267.571257678522 "m"
"3301" 21 42 274.949314891602 "m"
"3302" 22 42 282.479731567885 "m"
"3303" 23 42 306.328127713801 "m"
"3304" 24 42 321.271254328905 "m"
"3305" 25 42 339.321384867897 "m"
"3306" 26 42 372.833217992954 "m"
"3307" 27 42 378.018207273555 "m"
"3308" 28 42 375.440582572097 "m"
"3309" 29 42 361.446148588824 "m"
"3310" 30 42 332.999039144195 "m"
"3311" 31 42 310.555411093882 "m"
"3312" 32 42 282.254029445932 "m"
"3313" 33 42 240.492566525471 "m"
"3314" 34 42 204.937121050333 "m"
"3315" 35 42 160.650692935704 "m"
"3316" 36 42 126.70013477944 "m"
"3317" 37 42 87.1280255299366 "m"
"3318" 38 42 62.5479076719397 "m"
"3319" 39 42 36.0331174471751 "m"
"3320" 40 42 20.6881190219183 "m"
"3321" 41 42 11.800774071354 "m"
"3322" 42 42 6.68081122484883 "m"
"3323" 43 42 3.78217488579255 "m"
"3324" 44 42 2.1800526257586 "m"
"3325" 45 42 1.27605782851521 "m"
"3326" 46 42 0.734127509224659 "m"
"3327" 47 42 0.426881613143131 "m"
"3328" 48 42 0.254647040166397 "m"
"3329" 49 42 0.153748278642339 "m"
"3330" 50 42 0.0944313848563597 "m"
"3331" 51 42 0.0596337769460063 "m"
"3332" 52 42 0.032451330365523 "m"
"3333" 53 42 0.0164239011395542 "m"
"3334" 54 42 0.0095460368186749 "m"
"3335" 55 42 0.00544386838734853 "m"
"3336" 56 42 0.00293619232861164 "m"
"3337" 57 42 0.00155919082922847 "m"
"3338" 58 42 0.000894798426251416 "m"
"3339" 59 42 0.000540627939102401 "m"
"3340" 60 42 0.000316829842590598 "m"
"3341" 61 42 0.000181457170681078 "m"
"3342" 62 42 0.000102852421819039 "m"
"3343" 63 42 5.86037424361393e-05 "m"
"3344" 64 42 3.29778413958502e-05 "m"
"3345" 65 42 1.85526434023723e-05 "m"
"3346" 66 42 1.07288862190637e-05 "m"
"3347" 67 42 6.20462714241739e-06 "m"
"3348" 68 42 3.53268656997102e-06 "m"
"3349" 69 42 1.98017890251208e-06 "m"
"3350" 70 42 1.14865167125004e-06 "m"
"3351" 71 42 6.3889980223621e-07 "m"
"3352" 72 42 3.73232023717378e-07 "m"
"3353" 73 42 2.08832909513603e-07 "m"
"3354" 74 42 1.17774511354298e-07 "m"
"3355" 75 42 6.68638098471774e-08 "m"
"3356" 76 42 3.84369394369344e-08 "m"
"3357" 77 42 2.30510838517262e-08 "m"
"3358" 78 42 1.45547517061573e-08 "m"
"3359" 79 42 6.35617027533897e-09 "m"
"3360" 80 42 3.32263078336226e-09 "m"
"3361" 1 43 69.0511060956256 "m"
"3362" 2 43 79.6595941912044 "m"
"3363" 3 43 81.7305367573747 "m"
"3364" 4 43 94.1717293956455 "m"
"3365" 5 43 103.844547414766 "m"
"3366" 6 43 110.862275053848 "m"
"3367" 7 43 125.713650004563 "m"
"3368" 8 43 137.624370902499 "m"
"3369" 9 43 142.475991988002 "m"
"3370" 10 43 150.419129079931 "m"
"3371" 11 43 155.206646305986 "m"
"3372" 12 43 176.432391395599 "m"
"3373" 13 43 194.227708962307 "m"
"3374" 14 43 204.18091096258 "m"
"3375" 15 43 216.686770705703 "m"
"3376" 16 43 237.174952372455 "m"
"3377" 17 43 253.278672582447 "m"
"3378" 18 43 269.417011638133 "m"
"3379" 19 43 281.872203655332 "m"
"3380" 20 43 286.747136943987 "m"
"3381" 21 43 282.430370525631 "m"
"3382" 22 43 300.971672761647 "m"
"3383" 23 43 315.405159056119 "m"
"3384" 24 43 328.279362043683 "m"
"3385" 25 43 356.64570799932 "m"
"3386" 26 43 365.048547339426 "m"
"3387" 27 43 374.253573448222 "m"
"3388" 28 43 360.595958607205 "m"
"3389" 29 43 328.211901406353 "m"
"3390" 30 43 306.936637367486 "m"
"3391" 31 43 280.076397406003 "m"
"3392" 32 43 239.630266857271 "m"
"3393" 33 43 204.377958721384 "m"
"3394" 34 43 162.478621549963 "m"
"3395" 35 43 128.823812958662 "m"
"3396" 36 43 89.1969252397551 "m"
"3397" 37 43 64.7088751361008 "m"
"3398" 38 43 37.0813817723045 "m"
"3399" 39 43 21.0608166511123 "m"
"3400" 40 43 12.091895246526 "m"
"3401" 41 43 6.89737543309547 "m"
"3402" 42 43 3.90483394875566 "m"
"3403" 43 43 2.21062448812218 "m"
"3404" 44 43 1.27420805896659 "m"
"3405" 45 43 0.745836659899742 "m"
"3406" 46 43 0.429086517229078 "m"
"3407" 47 43 0.24950589965783 "m"
"3408" 48 43 0.148837375271542 "m"
"3409" 49 43 0.0898635626421903 "m"
"3410" 50 43 0.0551937279776024 "m"
"3411" 51 43 0.0348550481184128 "m"
"3412" 52 43 0.0189673158285767 "m"
"3413" 53 43 0.00959952385731934 "m"
"3414" 54 43 0.00557951532970277 "m"
"3415" 55 43 0.00318185941436878 "m"
"3416" 56 43 0.00171616037307338 "m"
"3417" 57 43 0.000911323651881469 "m"
"3418" 58 43 0.000522996258235241 "m"
"3419" 59 43 0.000315988920927186 "m"
"3420" 60 43 0.000185182290529485 "m"
"3421" 61 43 0.000106058994446034 "m"
"3422" 62 43 6.01156978556924e-05 "m"
"3423" 63 43 3.42530084883811e-05 "m"
"3424" 64 43 1.92750536561016e-05 "m"
"3425" 65 43 1.08437416455922e-05 "m"
"3426" 66 43 6.27087311879336e-06 "m"
"3427" 67 43 3.62651147232214e-06 "m"
"3428" 68 43 2.06480229510021e-06 "m"
"3429" 69 43 1.15738485766769e-06 "m"
"3430" 70 43 6.71369716967547e-07 "m"
"3431" 71 43 3.73427355272042e-07 "m"
"3432" 72 43 2.18148500462689e-07 "m"
"3433" 73 43 1.22059736098095e-07 "m"
"3434" 74 43 6.88374379859624e-08 "m"
"3435" 75 43 3.90809076560572e-08 "m"
"3436" 76 43 2.2465821385822e-08 "m"
"3437" 77 43 1.34730116974424e-08 "m"
"3438" 78 43 8.50703759020632e-09 "m"
"3439" 79 43 3.71508748276739e-09 "m"
"3440" 80 43 1.94202847691116e-09 "m"
"3441" 1 44 77.6186448419602 "m"
"3442" 2 44 80.9802062818889 "m"
"3443" 3 44 92.2903845928914 "m"
"3444" 4 44 102.179711788141 "m"
"3445" 5 44 109.420671315504 "m"
"3446" 6 44 122.287734768972 "m"
"3447" 7 44 136.804895644257 "m"
"3448" 8 44 145.113546959197 "m"
"3449" 9 44 151.493510062192 "m"
"3450" 10 44 157.560135037142 "m"
"3451" 11 44 177.877525225748 "m"
"3452" 12 44 192.401153069565 "m"
"3453" 13 44 207.321463505978 "m"
"3454" 14 44 219.525613671808 "m"
"3455" 15 44 237.088711833426 "m"
"3456" 16 44 252.101948811279 "m"
"3457" 17 44 267.946359254281 "m"
"3458" 18 44 287.018131240772 "m"
"3459" 19 44 302.0729807959 "m"
"3460" 20 44 294.549197790082 "m"
"3461" 21 44 300.919080402634 "m"
"3462" 22 44 309.889983095068 "m"
"3463" 23 44 322.285305657093 "m"
"3464" 24 44 345.039925919243 "m"
"3465" 25 44 349.199028779816 "m"
"3466" 26 44 361.413076659019 "m"
"3467" 27 44 359.455882886123 "m"
"3468" 28 44 327.43988468543 "m"
"3469" 29 44 302.524168299574 "m"
"3470" 30 44 276.812783016718 "m"
"3471" 31 44 237.781483518839 "m"
"3472" 32 44 203.645150017402 "m"
"3473" 33 44 162.03530545396 "m"
"3474" 34 44 130.289606411536 "m"
"3475" 35 44 90.6919951867208 "m"
"3476" 36 44 66.2454206067169 "m"
"3477" 37 44 38.3625063137743 "m"
"3478" 38 44 21.6735114251853 "m"
"3479" 39 44 12.3097314203255 "m"
"3480" 40 44 7.06753139316559 "m"
"3481" 41 44 4.0314124800128 "m"
"3482" 42 44 2.28231687053858 "m"
"3483" 43 44 1.29207685394036 "m"
"3484" 44 44 0.744755497344954 "m"
"3485" 45 44 0.435930340161266 "m"
"3486" 46 44 0.250794633022743 "m"
"3487" 47 44 0.145832455761694 "m"
"3488" 48 44 0.086993213285859 "m"
"3489" 49 44 0.0525239044107184 "m"
"3490" 50 44 0.0322599060968678 "m"
"3491" 51 44 0.0203722527994477 "m"
"3492" 52 44 0.0110861115921488 "m"
"3493" 53 44 0.00561077770183438 "m"
"3494" 54 44 0.00326114301761837 "m"
"3495" 55 44 0.0018597490998251 "m"
"3496" 56 44 0.0010030699957777 "m"
"3497" 57 44 0.000532655004636292 "m"
"3498" 58 44 0.000305683467886161 "m"
"3499" 59 44 0.000184690784564459 "m"
"3500" 60 44 0.000108236271153955 "m"
"3501" 61 44 6.19898914155169e-05 "m"
"3502" 62 44 3.51367235871908e-05 "m"
"3503" 63 44 2.00203695224559e-05 "m"
"3504" 64 44 1.12659795929176e-05 "m"
"3505" 65 44 6.33800434627801e-06 "m"
"3506" 66 44 3.66523124098535e-06 "m"
"3507" 67 44 2.11964157002399e-06 "m"
"3508" 68 44 1.20684601953258e-06 "m"
"3509" 69 44 6.76474035179808e-07 "m"
"3510" 70 44 3.92405457348559e-07 "m"
"3511" 71 44 2.1826267612596e-07 "m"
"3512" 72 44 1.27504550040953e-07 "m"
"3513" 73 44 7.13420750741989e-08 "m"
"3514" 74 44 4.02344503160634e-08 "m"
"3515" 75 44 2.28421948227719e-08 "m"
"3516" 76 44 1.31309334742014e-08 "m"
"3517" 77 44 7.87476682603483e-09 "m"
"3518" 78 44 4.9722332199309e-09 "m"
"3519" 79 44 2.17141314752922e-09 "m"
"3520" 80 44 1.13508565858567e-09 "m"
"3521" 1 45 78.9054216813551 "m"
"3522" 2 45 91.4431090102053 "m"
"3523" 3 45 100.138385044401 "m"
"3524" 4 45 107.66643927896 "m"
"3525" 5 45 120.697559431951 "m"
"3526" 6 45 133.076724707575 "m"
"3527" 7 45 144.249477895055 "m"
"3528" 8 45 154.297999822137 "m"
"3529" 9 45 158.68552124089 "m"
"3530" 10 45 180.574785691768 "m"
"3531" 11 45 193.977084864521 "m"
"3532" 12 45 205.371771348861 "m"
"3533" 13 45 222.902186540975 "m"
"3534" 14 45 240.194843415613 "m"
"3535" 15 45 252.01028058182 "m"
"3536" 16 45 266.701489928658 "m"
"3537" 17 45 285.451400556798 "m"
"3538" 18 45 307.58769868768 "m"
"3539" 19 45 310.292040282416 "m"
"3540" 20 45 313.831241191823 "m"
"3541" 21 45 309.835832333649 "m"
"3542" 22 45 316.649823423134 "m"
"3543" 23 45 338.739838217388 "m"
"3544" 24 45 337.835572723307 "m"
"3545" 25 45 345.721401379274 "m"
"3546" 26 45 347.123089193513 "m"
"3547" 27 45 326.40463663638 "m"
"3548" 28 45 301.812574005127 "m"
"3549" 29 45 272.833369372457 "m"
"3550" 30 45 235.01071426336 "m"
"3551" 31 45 202.073997235901 "m"
"3552" 32 45 161.454318722651 "m"
"3553" 33 45 129.934116691638 "m"
"3554" 34 45 91.7239141287223 "m"
"3555" 35 45 67.3557900191942 "m"
"3556" 36 45 39.2734437268255 "m"
"3557" 37 45 22.4223095028067 "m"
"3558" 38 45 12.6678423253496 "m"
"3559" 39 45 7.19485336920873 "m"
"3560" 40 45 4.13086608633457 "m"
"3561" 41 45 2.35630012338041 "m"
"3562" 42 45 1.33397997607655 "m"
"3563" 43 45 0.7551995399752 "m"
"3564" 44 45 0.435298416865619 "m"
"3565" 45 45 0.254794744869407 "m"
"3566" 46 45 0.146585701082419 "m"
"3567" 47 45 0.085236882905916 "m"
"3568" 48 45 0.0508462282671584 "m"
"3569" 49 45 0.0306994342697936 "m"
"3570" 50 45 0.0188554312152046 "m"
"3571" 51 45 0.0119072761774795 "m"
"3572" 52 45 0.00647966593408439 "m"
"3573" 53 45 0.00327941540506922 "m"
"3574" 54 45 0.0019060891765438 "m"
"3575" 55 45 0.00108699545261265 "m"
"3576" 56 45 0.000586279366418189 "m"
"3577" 57 45 0.00031132886026795 "m"
"3578" 58 45 0.000178667401674431 "m"
"3579" 59 45 0.000107948993092089 "m"
"3580" 60 45 6.32624770137795e-05 "m"
"3581" 61 45 3.62321616522286e-05 "m"
"3582" 62 45 2.05368879410594e-05 "m"
"3583" 63 45 1.17016057114392e-05 "m"
"3584" 64 45 6.58479610530549e-06 "m"
"3585" 65 45 3.70446846112372e-06 "m"
"3586" 66 45 2.14227272646212e-06 "m"
"3587" 67 45 1.23889872306904e-06 "m"
"3588" 68 45 7.05383388701648e-07 "m"
"3589" 69 45 3.95388951986888e-07 "m"
"3590" 70 45 2.29355146501575e-07 "m"
"3591" 71 45 1.27571250924916e-07 "m"
"3592" 72 45 7.45244913997567e-08 "m"
"3593" 73 45 4.16983504885593e-08 "m"
"3594" 74 45 2.35164311661151e-08 "m"
"3595" 75 45 1.33509235709539e-08 "m"
"3596" 76 45 7.67482950919885e-09 "m"
"3597" 77 45 4.60267985388896e-09 "m"
"3598" 78 45 2.90619459654806e-09 "m"
"3599" 79 45 1.26915614774958e-09 "m"
"3600" 80 45 6.63440850150465e-10 "m"
"3601" 1 46 89.1002555758872 "m"
"3602" 2 46 99.2190605783475 "m"
"3603" 3 46 105.515499742557 "m"
"3604" 4 46 118.762536342232 "m"
"3605" 5 46 131.346254141895 "m"
"3606" 6 46 140.318429166227 "m"
"3607" 7 46 153.379242537934 "m"
"3608" 8 46 161.623151501017 "m"
"3609" 9 46 181.864555927839 "m"
"3610" 10 46 196.918472325668 "m"
"3611" 11 46 207.053943722007 "m"
"3612" 12 46 220.805970174594 "m"
"3613" 13 46 243.889334359177 "m"
"3614" 14 46 255.311901673343 "m"
"3615" 15 46 266.60451307667 "m"
"3616" 16 46 284.125203427274 "m"
"3617" 17 46 305.908685994427 "m"
"3618" 18 46 315.956807325513 "m"
"3619" 19 46 330.604655739628 "m"
"3620" 20 46 323.130602741664 "m"
"3621" 21 46 316.594491434438 "m"
"3622" 22 46 332.81663195666 "m"
"3623" 23 46 331.667029383596 "m"
"3624" 24 46 334.471112493605 "m"
"3625" 25 46 332.051850354899 "m"
"3626" 26 46 315.205818546029 "m"
"3627" 27 46 300.858350365823 "m"
"3628" 28 46 272.191613475493 "m"
"3629" 29 46 231.63224007335 "m"
"3630" 30 46 199.719312545625 "m"
"3631" 31 46 160.208674512982 "m"
"3632" 32 46 129.468230584099 "m"
"3633" 33 46 91.4736492807451 "m"
"3634" 34 46 68.1221830777121 "m"
"3635" 35 46 39.9317236537618 "m"
"3636" 36 46 22.9547387566732 "m"
"3637" 37 46 13.1055035697481 "m"
"3638" 38 46 7.40416382153224 "m"
"3639" 39 46 4.20528387150209 "m"
"3640" 40 46 2.41442926447103 "m"
"3641" 41 46 1.37722207761392 "m"
"3642" 42 46 0.779691286317297 "m"
"3643" 43 46 0.441402803122337 "m"
"3644" 44 46 0.254425395181789 "m"
"3645" 45 46 0.148923706455045 "m"
"3646" 46 46 0.0856771434970884 "m"
"3647" 47 46 0.0498196795050512 "m"
"3648" 48 46 0.029718857728841 "m"
"3649" 49 46 0.0179433588390983 "m"
"3650" 50 46 0.0110207167137614 "m"
"3651" 51 46 0.00695962431669951 "m"
"3652" 52 46 0.00378726754334342 "m"
"3653" 53 46 0.00191676911310041 "m"
"3654" 54 46 0.00111408053242321 "m"
"3655" 55 46 0.000635332537304444 "m"
"3656" 56 46 0.000342671495670625 "m"
"3657" 57 46 0.000181967049055027 "m"
"3658" 58 46 0.000104428416322689 "m"
"3659" 59 46 6.30945672695521e-05 "m"
"3660" 60 46 3.6975968718134e-05 "m"
"3661" 61 46 2.11771550169397e-05 "m"
"3662" 62 46 1.20035029820633e-05 "m"
"3663" 63 46 6.8394130306433e-06 "m"
"3664" 64 46 3.8487146968464e-06 "m"
"3665" 65 46 2.16520630433024e-06 "m"
"3666" 66 46 1.25212628307168e-06 "m"
"3667" 67 46 7.24117645195292e-07 "m"
"3668" 68 46 4.12286005379201e-07 "m"
"3669" 69 46 2.31098911679055e-07 "m"
"3670" 70 46 1.34054605189249e-07 "m"
"3671" 71 46 7.45635104721032e-08 "m"
"3672" 72 46 4.35584170656966e-08 "m"
"3673" 73 46 2.43720873004349e-08 "m"
"3674" 74 46 1.37450114777948e-08 "m"
"3675" 75 46 7.80341294131404e-09 "m"
"3676" 76 46 4.48582340084158e-09 "m"
"3677" 77 46 2.69020206516757e-09 "m"
"3678" 78 46 1.6986287081977e-09 "m"
"3679" 79 46 7.41805236330606e-10 "m"
"3680" 80 46 3.87771222118971e-10 "m"
"3681" 1 47 96.6769803785169 "m"
"3682" 2 47 104.54681045904 "m"
"3683" 3 47 116.389921100447 "m"
"3684" 4 47 129.240511194739 "m"
"3685" 5 47 138.493790695238 "m"
"3686" 6 47 149.199391870841 "m"
"3687" 7 47 160.660777083276 "m"
"3688" 8 47 185.231282889193 "m"
"3689" 9 47 198.324978685708 "m"
"3690" 10 47 210.193623206676 "m"
"3691" 11 47 222.614561980635 "m"
"3692" 12 47 241.595750692714 "m"
"3693" 13 47 259.238911492135 "m"
"3694" 14 47 270.09733520058 "m"
"3695" 15 47 284.021891039308 "m"
"3696" 16 47 304.487445038976 "m"
"3697" 17 47 314.232110621832 "m"
"3698" 18 47 336.640254836606 "m"
"3699" 19 47 340.401042524156 "m"
"3700" 20 47 330.179269684136 "m"
"3701" 21 47 332.758474949282 "m"
"3702" 22 47 325.867498288405 "m"
"3703" 23 47 328.364000869253 "m"
"3704" 24 47 321.246389001884 "m"
"3705" 25 47 301.520349839049 "m"
"3706" 26 47 290.536015574779 "m"
"3707" 27 47 271.331040741389 "m"
"3708" 28 47 231.087397056764 "m"
"3709" 29 47 196.848181564227 "m"
"3710" 30 47 158.341829108401 "m"
"3711" 31 47 128.469363826992 "m"
"3712" 32 47 91.1456653494193 "m"
"3713" 33 47 67.9363145618108 "m"
"3714" 34 47 40.3860779982689 "m"
"3715" 35 47 23.3394934997694 "m"
"3716" 36 47 13.4167004821944 "m"
"3717" 37 47 7.65997025396419 "m"
"3718" 38 47 4.32762269122793 "m"
"3719" 39 47 2.45792534363505 "m"
"3720" 40 47 1.41119768864456 "m"
"3721" 41 47 0.804965646034297 "m"
"3722" 42 47 0.455717861482974 "m"
"3723" 43 47 0.257993317382932 "m"
"3724" 44 47 0.148707827102783 "m"
"3725" 45 47 0.0870436725673097 "m"
"3726" 46 47 0.0500770052167754 "m"
"3727" 47 47 0.0291188553754635 "m"
"3728" 48 47 0.0173702265596724 "m"
"3729" 49 47 0.0104876240910499 "m"
"3730" 50 47 0.00644144360852069 "m"
"3731" 51 47 0.00406779601880798 "m"
"3732" 52 47 0.00221360107022404 "m"
"3733" 53 47 0.0011203227949253 "m"
"3734" 54 47 0.000651163359871766 "m"
"3735" 55 47 0.000371342337790766 "m"
"3736" 56 47 0.000200286349146004 "m"
"3737" 57 47 0.000106357010594402 "m"
"3738" 58 47 6.10368429208029e-05 "m"
"3739" 59 47 3.6877828287486e-05 "m"
"3740" 60 47 2.16118990965765e-05 "m"
"3741" 61 47 1.23777295197397e-05 "m"
"3742" 62 47 7.01586729037445e-06 "m"
"3743" 63 47 3.99753438354765e-06 "m"
"3744" 64 47 2.24951584375049e-06 "m"
"3745" 65 47 1.26553060986453e-06 "m"
"3746" 66 47 7.3184899567309e-07 "m"
"3747" 67 47 4.23235909701134e-07 "m"
"3748" 68 47 2.40974988455491e-07 "m"
"3749" 69 47 1.35073824928895e-07 "m"
"3750" 70 47 7.83529426325913e-08 "m"
"3751" 71 47 4.35812333029162e-08 "m"
"3752" 72 47 2.54592833658762e-08 "m"
"3753" 73 47 1.42451263917565e-08 "m"
"3754" 74 47 8.03374828848291e-09 "m"
"3755" 75 47 4.56097999176564e-09 "m"
"3756" 76 47 2.62189506926802e-09 "m"
"3757" 77 47 1.57238358610812e-09 "m"
