"Var1" "Var2" "value" "gender"
"327" 7 5 6.12433430764338 "m"
"328" 8 5 6.78211656136428 "m"
"329" 9 5 7.31121568176553 "m"
"330" 10 5 7.79767707735942 "m"
"331" 11 5 8.41315341113634 "m"
"332" 12 5 9.20225221216698 "m"
"333" 13 5 10.1749937724256 "m"
"334" 14 5 11.0380619784642 "m"
"335" 15 5 12.0195468319234 "m"
"336" 16 5 13.3007829289711 "m"
"337" 17 5 14.5287829075468 "m"
"338" 18 5 16.0768436045233 "m"
"339" 19 5 17.3120434940304 "m"
"340" 20 5 18.2191283702794 "m"
"341" 21 5 19.7180539707266 "m"
"342" 22 5 21.253793934443 "m"
"343" 23 5 23.4339133720266 "m"
"344" 24 5 25.7562390092814 "m"
"345" 25 5 28.0071090034258 "m"
"346" 26 5 31.7192920918958 "m"
"347" 27 5 36.6972475044938 "m"
"348" 28 5 41.823580628625 "m"
"349" 29 5 45.1252597960012 "m"
"350" 30 5 47.7189214199089 "m"
"351" 31 5 51.8295376924311 "m"
"352" 32 5 57.4411054181286 "m"
"353" 33 5 65.5956418059593 "m"
"354" 34 5 74.6328309249179 "m"
"355" 35 5 82.377837733357 "m"
"356" 36 5 90.1030538431148 "m"
"357" 37 5 99.1449406600875 "m"
"358" 38 5 106.501924246041 "m"
"359" 39 5 112.244266167899 "m"
"360" 40 5 117.81190214616 "m"
"361" 41 5 122.258630805529 "m"
"362" 42 5 126.328256979711 "m"
"363" 43 5 131.518883126999 "m"
"364" 44 5 132.498105818681 "m"
"365" 45 5 132.533389603077 "m"
"366" 46 5 137.508870638662 "m"
"367" 47 5 141.185927118931 "m"
"368" 48 5 146.743390732945 "m"
"369" 49 5 154.148708598073 "m"
"370" 50 5 161.397897143282 "m"
"371" 51 5 180.376259184875 "m"
"372" 52 5 172.223134871809 "m"
"373" 53 5 154.251508457067 "m"
"374" 54 5 161.348760496541 "m"
"375" 55 5 168.389915884506 "m"
"376" 56 5 172.248181127635 "m"
"377" 57 5 164.164537134971 "m"
"378" 58 5 161.028320855772 "m"
"379" 59 5 163.092166263084 "m"
"380" 60 5 162.828221428902 "m"
"381" 61 5 162.153141763104 "m"
"382" 62 5 158.597205854017 "m"
"383" 63 5 157.614097273527 "m"
"384" 64 5 149.108898868726 "m"
"385" 65 5 142.943041273292 "m"
"386" 66 5 129.258239922199 "m"
"387" 67 5 119.267879069093 "m"
"388" 68 5 114.882353831082 "m"
"389" 69 5 104.921381358391 "m"
"390" 70 5 103.948859653184 "m"
"391" 71 5 87.471889420139 "m"
"392" 72 5 69.5837377458772 "m"
"393" 73 5 54.1059223169555 "m"
"394" 74 5 40.1019332585437 "m"
"395" 75 5 28.4463889241607 "m"
"396" 76 5 17.8823180527892 "m"
"397" 77 5 11.0379455604522 "m"
"398" 78 5 6.40831622416222 "m"
"399" 79 5 3.55897908313634 "m"
"400" 80 5 2.23472744564107 "m"
"401" 1 6 3.36796690531438 "m"
"402" 2 6 3.74164039954145 "m"
"403" 3 6 4.204776052381 "m"
"404" 4 6 4.74886084363071 "m"
"405" 5 6 5.34087138946258 "m"
"406" 6 6 6.01162086088064 "m"
"407" 7 6 6.75119081565749 "m"
"408" 8 6 7.47582544636981 "m"
"409" 9 6 8.05847871533134 "m"
"410" 10 6 8.59399584295375 "m"
"411" 11 6 9.27153549451976 "m"
"412" 12 6 10.1401909479782 "m"
"413" 13 6 11.2109156036085 "m"
